"","id","O1","O2","O3","O4","O5","O6","O7","O8","O9","O10","O11","O12","O13","O14","O15","O16","O17","O18"
"35",904,29.1727536681377,4.62245748557834,108.769642909823,102.853480500244,103.279115794237,98.2686087733818,112.861934434411,115.019824475383,104.420121428427,104.74039777607,51.2764001833899,48.5603126597321,48.4551423807918,51.0803587926724,47.757304548374,108.094729909232,101.87621260368,92.071470782221
"36",887,29.1072530725234,4.52843325560051,104.969926884863,100.770147778299,103.907031273586,97.900139963273,110.804958889025,111.096384657196,102.180755624252,105.77267870708,50.6072416622721,48.636416651865,49.1386863278106,51.115682126501,47.9833544852484,109.168954833305,99.223679914932,115.779300836431
"37",52,29.042276495218,5.14730092230385,103.654729929091,99.0233395742014,100.788320760159,98.462404744416,97.774476522536,97.7234952081371,96.6745043719345,99.2012454087693,52.1806340046201,48.1149896147697,47.9619691787386,50.8480161803208,47.7656577919584,101.098545102774,101.6454443851,88.478364477624
"38",265,28.8714435042165,4.82558185818054,103.632876286069,101.604676819546,102.708276979093,98.2914923996816,108.961929155537,107.896307366011,100.832978275613,100.422960383073,50.7316880991789,48.0341313758377,47.8136539584272,51.3678324768983,47.8949207551463,105.023243686726,101.970799337781,89.0206470035426
"39",190,29.1607546710681,5.13878630944782,106.163458264664,99.9574773740549,101.779491993615,98.6835619886465,101.236779228932,104.145130899297,100.638852968104,101.357922982063,50.3443879402895,47.3656571743153,46.6756750064226,51.4448175718684,48.3196891884809,102.554959544547,101.800068626333,91.4453449779967
"40",349,29.1877400784195,4.50397992414692,106.172839448492,102.041707360471,103.780060811972,97.9208341010753,103.487678554922,111.459145100662,102.362499867274,105.318911275076,50.1444361854569,48.6072401041887,47.7688165615516,51.3788653941574,48.3206034584187,114.384518699835,99.0347858133682,118.794794637261
"41",156,29.0390852601158,4.87572880533831,101.861802012431,101.001739658071,103.625514326192,97.5841541631784,110.348874901158,110.618329206345,99.9691452099568,105.141057854455,51.0657783821227,48.5239021605972,48.2942942929497,50.8973339550765,48.2437725190191,108.660427605437,98.9642734374311,118.221048501372
"42",943,29.0430682271538,4.72786939414028,105.579020190251,102.608936008246,103.606363223023,98.2890346680342,108.074212488148,107.241772780366,100.987895466127,102.615438022624,50.3895020701762,47.8596385195543,47.5852605488457,50.6171042765213,47.9705238858763,106.891354770544,99.0348031133932,116.150090029331
"43",371,29.2890537745751,4.84213101085079,104.460956802082,99.8309236190866,101.535739648875,98.3025802702915,109.664973654771,109.480975718671,101.243289415461,102.52967949067,51.5010775057106,49.0915636077398,48.3174729541003,51.6615576577709,47.963054364123,104.422932346452,101.6244218291,91.2513365964507
"44",775,29.1245748375018,4.86305485493891,104.592818200292,104.70516884588,102.256354155516,99.0661039749242,110.196647896782,109.10384547994,104.029769329492,103.559638662281,50.8537662400047,47.8017666527585,48.3203334550589,51.4626506106459,47.7859135329766,107.767718444873,102.012239903041,91.3919092352721
"45",557,29.2658945002778,4.22370336524487,107.810377396186,102.595213074931,103.843777042246,97.6964610155345,110.47496809585,115.332246243058,102.191084097784,102.651795805924,50.8621614332557,48.290168611492,47.8734264264043,50.9114167752141,47.6169485201122,113.944176430023,98.8462415285131,120.858564570344
"46",354,29.0671331562464,4.73776249150124,106.49369528823,101.181976295331,102.146007721162,99.0902105031133,109.707116847514,107.605488683,103.790950832735,105.720662792069,50.2683222713459,48.2471842244994,48.0039383825903,51.8578260905096,47.6812117460243,105.049511708707,102.067298356719,89.2388495014047
"47",1051,29.1666298171106,4.57111121097781,106.015149384447,102.224216176593,102.360362296874,98.0697937051651,105.914232046205,108.398189666593,101.581819986106,101.942389281123,50.9206639627265,48.2459562551378,48.1065600646951,51.3170338111817,47.92773427142,106.548995471698,98.8986690178849,118.347657207973
"48",912,29.1284872277435,4.43623716500242,111.460730957176,103.31039038731,104.337474969888,98.1596881689846,108.858809279738,115.007524548073,104.453249166813,106.709874734955,49.5333027004753,48.1058792877285,47.164225487879,51.1543963146888,47.9945652480469,108.624518464284,101.709577124583,91.7458977768387
"49",896,29.1791694826326,4.71800586124785,105.509112622582,100.402889496165,102.865235861603,98.2404789973687,110.634283597643,112.141950334533,101.928908289757,108.091611431445,51.0092809708337,48.4510709635208,48.2009915561868,51.2606072684505,47.8703531844613,106.087485334147,99.0910688237497,117.058834574733
"50",785,29.0285126797422,4.69403934245785,108.584942659448,102.437967276137,103.540147263906,98.2528288642521,101.364850646563,102.845768726634,102.19106737187,103.581167746523,49.3032157219569,48.7902811075536,47.100995546747,51.167403583588,48.012908195089,104.723202532023,101.855156386382,93.7219290871073
"51",333,28.9963289761137,4.75530811987679,101.150014196864,103.257063923473,102.328110785472,98.0403778005136,103.994671327147,107.13434325528,102.618832608146,98.5630547338406,52.0131359812158,49.086674274542,50.1434730684033,51.8196132859455,48.0871268790393,105.827730972436,99.1550783619793,115.623244827149
"52",581,28.8853542893514,4.91548007806091,106.60131824679,102.580848471493,101.983113421163,98.4223035766496,101.338829053358,105.123875262751,102.118539687106,100.787841104671,50.1100405829409,47.8239982228364,47.5534175248646,51.3514814069728,48.3021684125126,106.892091684714,102.009354508866,94.6388474261811
"53",326,29.0063470514712,4.80170667410571,102.743004302837,102.976255067817,103.150248276864,98.2875893533624,113.580573261401,115.506936066479,103.662181134449,107.595723927761,51.6469220507934,48.5432743387008,49.4147322904442,51.2853813194589,47.9991537701958,111.172194328466,99.221095454283,118.874861329309
"54",886,29.0015057615476,4.73665460450139,107.220724777907,101.40487917237,102.659681403046,98.3949869595933,109.776650821042,110.506792918976,102.612859034561,103.420554033461,50.846021177871,48.4945493772224,48.8986999036395,51.5242799784461,47.6912984034572,108.716989365252,99.0644756425472,115.600685367278
"55",538,28.8982761949825,4.89427813948634,105.152891922702,100.809820143397,102.449815040127,98.7571510722471,106.830284663583,109.937893968433,103.039737011379,103.757776385816,51.4047397267024,47.6539491246537,48.8716927540735,51.4800172676546,47.9730504568614,106.290598747069,101.935805222231,90.0841963180944
"56",228,29.0001778548237,5.21698785714002,102.476634068942,99.3988488174648,100.076913814102,98.6198211818639,102.15873172787,104.87361962536,97.9555461477942,100.672731285949,51.8691823762571,48.4686157596118,47.3198359591903,51.4746154956285,47.9367238042982,101.99053674845,101.774155208056,90.0254757305781
"57",263,29.269723881248,4.62469628968178,106.244217488354,100.576710545326,103.810116315684,97.7463781948465,107.963339026119,115.779568578123,102.010358286974,105.998933350659,51.0192625018426,48.3159462515827,48.2465692697711,51.0520637259434,48.1320981521298,110.044773117643,98.8924642148067,115.962947268172
"58",964,29.1718114243403,4.67575821100929,104.180316348328,102.686692020076,104.38058655135,98.0044474550606,115.710867646088,115.388022765792,103.890547782447,108.859922816455,50.3766487899399,47.8570769351541,48.5560280336708,50.5136208099444,47.8074098378212,109.323163586625,99.1212346161121,118.002078719255
"59",628,29.0726959453694,4.5164604408688,102.354913100027,102.866942968574,104.700441552898,97.8215511457169,118.652435588328,121.385749563124,103.094981593016,108.380769588895,52.0393770932495,48.1672107990818,49.4715825582987,50.4190746230736,48.0799164103599,111.209684753307,99.0134267247891,118.023960017342
"60",140,28.9604174462,4.96980165916445,106.104076080939,101.86831457206,101.802714920057,98.9309564678165,98.7430225770409,99.3499775658917,102.332173258281,100.291027587058,50.6723972836136,48.0229289975671,47.6137753440811,51.6253538659728,48.1033030368993,101.511988984238,101.753589326988,90.2342773924912
"61",787,29.1931088329026,5.02541962890113,104.163095794463,100.833063106152,101.850805860156,98.4779988372685,104.52765447436,105.617246849357,98.8390334433027,102.481555440177,50.5965435453673,47.8739452386386,47.0311028231286,50.9194461868685,48.0953696863357,103.224640030219,98.9480868887968,117.546003507753
"62",798,29.017057638297,4.60351750063409,102.009650205754,101.264656873126,101.108371321664,98.5227727349438,97.7685210772807,98.8448086307783,101.318734527867,98.1038853374754,51.2043252162254,48.756478261262,49.0354852588238,52.0998842731997,48.1224816952788,103.792145022074,101.998317005423,90.3998884863771
"63",14,29.3332613476773,4.46775675783017,106.912731961574,102.269574947121,103.782447269936,97.6360879157086,111.133742678154,112.882218282172,102.232276338855,102.276146436959,50.0488071753525,48.2988913278794,47.272645276387,50.8861091558507,48.02856524048,109.329691092165,99.0603095178301,117.907686299516
"64",925,29.0480124301352,4.71741927851607,106.316940303134,101.51405562189,102.711528681932,98.5726880618648,112.299502721694,112.509300664338,102.865770331008,108.147487002424,51.2458265008612,48.4809037504356,48.4148087368938,51.2751552150705,47.7846942267688,105.130763367293,101.94048017476,90.6496976685876
"65",93,29.0225961198138,4.82186725780216,103.001780375395,103.024095004363,103.431748817096,98.3643117388575,112.843693920725,113.891393309662,101.642962196733,104.070371710803,51.6655080113529,47.9425858441837,49.1680792499513,50.7977197210555,47.9690283156841,104.239493770969,99.1828456125568,114.655910390731
"66",994,28.9434341816795,4.94097535529352,102.153199074693,104.055819958686,102.307100675617,98.8962275227321,108.187446192503,107.565292207102,103.260344891133,101.341529026205,51.7447509884099,47.9843412773609,49.3515547294911,51.2477061544671,47.9976294916745,104.383478508996,101.840706588877,90.5814987005546
"67",805,28.9649426566632,4.67801340723391,102.309065886657,100.907403735131,102.225849737731,98.6728108421817,110.66059320267,110.10597432909,101.398934340534,106.325694721053,50.8884886926594,47.9889204455915,48.7660298412891,51.5010983129747,48.0374556130764,103.373469558841,101.871085699447,89.47868281519
"68",644,28.8481701117592,5.10962232592048,98.9692212143617,100.026502621198,99.6445167399507,98.8663137247194,97.9841609456227,96.5734618270531,97.6028736556191,98.2129286289717,51.2014847549462,48.181417781969,47.703605219173,51.8554314636417,48.0964772407167,100.376791899644,101.727696169339,88.9440187555627
"69",478,29.2309100621244,4.75830768630808,110.176911251443,100.074361151865,102.417200724203,98.568957134975,106.891880849896,107.595643695148,101.275158628045,102.119345466473,50.1989968481483,47.6324985636565,46.9974344880544,51.3441433069508,47.9387473945105,101.835200789518,101.81480297497,90.3746222127693
"70",1049,28.8695557245779,4.7214062083935,107.417077194876,103.105613634537,103.334518117078,98.5008575180368,104.683370292977,108.16408833207,104.015054628515,104.385446355083,49.7874855217403,48.0548710506546,47.8097744060349,51.4026572628605,48.1768359591811,111.646126636936,99.1122062456244,114.057774229734
"71",50,29.1023943227785,4.58656928221256,107.410651894735,100.857279050215,101.686233035117,98.5047467929993,106.788474093362,108.341456017045,102.450693277644,103.732038537449,50.8900764118841,49.3805771480725,48.8282516520726,51.9168615947305,47.9441792632308,106.018341970671,101.747761696652,93.1591141111428
"72",812,28.8747019055986,5.10490691111814,105.000426249295,102.604464199743,100.585334111842,98.917656965602,97.8006541069582,96.4804319180603,97.8917381461449,97.4102908782329,51.3126126763675,47.3953905051646,47.6145818909724,51.2648807070118,48.2532381867921,99.3939868429755,101.772432934106,87.4797907074945
"73",43,29.0176339915397,4.64046973282927,101.869367786396,101.800776578002,103.739308260135,97.4397693285536,112.549838863769,114.400344732326,100.370706490626,104.585894693142,51.2999088218582,49.3335874089519,49.2987468453208,50.6317216851868,47.9425423981543,109.184887500245,99.0548111199143,119.660085484624
"74",291,29.0238393518638,4.60728848605271,104.834505450176,100.661474344357,100.357978001778,98.9260079063998,102.640087410033,101.071782995925,98.6950985921521,99.3793448264156,51.1426565027807,48.1463825853036,48.2775391528019,51.71022641623,47.4342493312286,100.891637532637,101.696838278269,87.7432366910752
"75",341,29.0897815320673,4.7232332230908,103.236960244336,101.239775789055,103.40378526337,98.3648412340461,115.146746571532,115.741660412569,102.590714834462,106.677693671422,52.2627144237762,49.059624565711,49.5699186780444,51.1229769640451,48.1447037691849,107.036835312605,101.951276502688,92.9016204447577
"76",997,28.8834307744704,4.96886674933967,100.224241946524,101.666259950965,100.780322181631,98.9351920092192,98.5778396349666,100.347802967926,101.353778997189,98.9012664018769,51.8343243103193,48.3766994038869,49.4051669809597,52.1816637407003,48.1379408792267,102.027984974205,101.784739279129,88.2087389523972
"77",648,29.2184106206611,5.0783378973593,100.983985430331,99.2006877841918,100.026728622394,98.2641787936313,103.504146638577,102.87559451701,97.3345171020897,101.834938135907,52.6070639638148,48.7968939717323,48.3900500428638,51.5065276720006,47.7225390222028,100.528636923057,101.761837893209,91.4528397864332
"78",592,29.1312008437831,4.40257942517163,108.300659941867,104.213868823293,104.428133911532,97.896876447543,114.816939883522,116.954811526227,104.137405961274,107.481175713682,51.3912336614919,48.4321693735708,49.3200630480164,50.8742070721124,47.9627271265635,112.04688812229,99.3053153499623,117.98119007361
"79",106,28.9237303852063,5.0280601959018,102.327578278079,101.79401454907,100.980449897929,98.8575218689783,105.848314139858,104.127812793047,101.123730793439,99.6870887725839,52.4706629206395,48.9342684448583,49.9344357330119,51.829929163914,47.8790217328201,104.232930467284,102.014578955042,88.9379528217996
"80",990,29.0553127500915,4.65845038416124,104.767523489975,101.386479749902,100.876414153489,98.837692279673,105.695118270314,108.331487861824,100.087395010705,100.729759522023,51.7268204685783,48.4388582696423,49.0459558339008,51.7563646558297,47.7714338742233,102.3835861239,101.872865342057,88.4201898747671
"81",959,29.0431833116408,4.86362718417198,104.231228766869,102.251151554129,103.330757795553,99.0630749748996,105.648182485895,105.665112843774,103.166275198022,103.236609290243,50.4507184626899,47.8878878348286,48.2067535932516,51.4289611229719,47.88017835771,104.719335900604,101.980036917346,90.2357386242414
"82",923,29.1142152043734,4.85803186114603,104.318057226267,100.564499070262,102.612418554319,98.7076701960227,106.931062271165,106.510001977277,101.943602479844,104.954426961159,50.2086142916535,47.6260411986087,47.6480525633364,51.2122835303419,47.8362245678633,107.541165946445,99.0542671884458,115.98194679292
"83",613,29.1582747978607,4.73683170052482,107.307210381309,99.327446333071,101.43563093261,98.8910889993587,107.27757587891,105.192516867319,102.361608694519,102.992944566455,50.1389157570123,48.6213013344509,48.0472914024457,52.3933332751189,48.3135705371332,103.067601011653,101.973457957395,88.5582032833749
"84",239,29.1773628973465,4.66825524271657,108.228291479631,102.593617117517,104.231310717934,98.1851532853085,106.742455027584,111.292759263518,105.143526374948,106.513262684397,50.0832531695987,48.1415402104433,47.447469452678,51.2865944989558,48.1302173620961,109.649190379125,99.2389486776904,118.585430857114
"85",711,28.9107550667084,4.70348787107584,107.863835008758,102.500155451792,103.15400206191,98.3028210008583,107.963643778298,108.654522676705,102.495195901169,105.676735032872,50.7713784038843,48.0336888690825,48.7707837705824,51.0573669520986,48.0187340935461,106.05908755287,99.1243350732349,115.952292038127
"86",4,29.1707589565657,4.69164401948429,108.325531104756,102.898786336163,102.078412227294,99.003477084118,111.626526148831,115.748833926326,102.442776250929,107.261316025619,50.2855167621872,48.0432486705534,47.5733049054318,51.3382662362709,47.8217001922338,106.632932755488,101.908308586049,90.9371442533075
"87",225,29.0480160163009,4.72887525491216,105.901120806585,101.91604340501,102.847277293089,98.404314429037,103.393643173853,106.760128599362,102.699586098292,104.845040830115,49.8384873084309,48.0572859901198,47.2754425218992,51.4187210358043,48.1128480201992,107.6993431146,101.563602444944,91.7145932268624
"88",718,29.0198061497941,4.93952932998902,106.1213738754,102.052970744417,102.232847414244,98.7071956338464,103.596039445251,106.423345617476,103.661693378199,103.130007310447,51.2314140371621,48.6890685077618,49.1105784813447,51.7825773363122,48.2485384133933,104.063847775537,101.724501489752,93.2017777151839
"89",728,28.9300370169168,5.35038093175231,101.425674500987,98.635470072304,100.430555641273,98.503163664442,100.538676742476,103.189292798818,98.1553358434907,103.748686487589,52.1149327234008,48.1445188675569,48.0894450494706,51.3161292348135,47.9441629033527,100.396004874738,101.472475380949,89.2844005415752
"90",208,29.1369112061504,5.21751111117994,105.116341987192,99.3775732088291,101.467920210457,98.5933215271595,99.6429273434399,101.829687163377,99.4611686701242,101.956676853401,50.8627959070412,48.1067015392871,46.8989666662336,51.3088967648329,48.1772201013554,104.013622984616,101.586092716966,89.0821589045709
"91",1088,28.9785597089605,4.93325477569648,101.676237658238,100.969377953,101.587895964079,98.2492226893264,104.110604637395,103.105371642856,98.1497040151145,101.903544964368,50.7821616158437,47.6583753556982,47.4502584755281,50.958414904606,48.0800905586711,104.960088851032,101.811176829962,92.1610917175905
"92",980,28.8735969136127,4.79401090084257,102.103580046369,102.507036241311,103.09394472812,98.1556212516232,107.632772112353,107.478949428627,101.651698709707,102.634423715914,50.7093657781131,47.8426922248716,48.6118654394183,50.7178955388457,47.7687954489557,107.787820589219,98.9716153084611,120.648884774052
"93",514,29.0287326373752,5.48476390003044,101.361094371284,99.1607544485912,99.8074556194617,98.9273345114894,100.677822743394,100.941814282297,98.9620966143909,101.380964596134,51.3179243531052,48.4697423452129,47.5343714148375,51.6100428629723,48.1614449984999,102.50650956985,98.8492737208423,115.988919842996
"94",136,29.0056935659075,4.82753185477369,105.052646439032,102.27877789172,103.023297023585,98.2713392432759,106.984779716388,109.188985006577,102.107587185834,104.883572361685,50.4280215626881,47.714589090124,47.8830860421087,50.8647330524197,47.920735892397,110.435605079105,98.9618048686397,118.944121029975
"95",1103,28.9460149505374,4.76619984458414,103.670945694864,102.808812377699,102.705180598735,98.3771468645999,109.717168913542,111.024995360004,103.224889326009,104.677874462461,50.7264406748175,48.137927603555,49.1544033736868,50.9928740610876,48.0075760809189,109.017576258738,99.1314901527783,117.218357014892
"96",329,28.8351418493216,5.30214102861282,98.9184493965386,98.5788912894545,100.947308522191,98.2879997334512,100.834541199547,99.9241456134146,97.365205718253,101.253271795946,51.255116170478,48.448199234556,47.8528980985258,51.2500606468813,48.2034491203722,103.162485357853,101.475401746155,89.9566967206021
"97",267,29.0296287069918,4.47676305349266,105.354178523525,100.820667681128,102.825631471402,98.5156195663063,104.186810646931,108.262391310722,102.626732848354,102.026775563915,50.2294432996605,48.0925633713368,47.9285738224466,51.4718919146564,47.7744914475738,106.471607241159,101.846752291903,90.5337892548829
"98",15,29.018170054443,4.80990251028595,109.37917838889,102.759083635221,102.443110938501,98.9503558666338,107.472958050731,109.735160143808,104.703752344354,105.345295057004,50.8145435132438,48.1445532990997,48.302985364772,51.8001275403416,48.0901994935322,107.609008182584,101.957367109596,90.1597957049609
"99",336,28.9414995516873,4.96919857430776,102.467061183658,100.320837671917,101.073559643133,98.4000765854191,97.6354372073905,98.0065627502596,99.7204216417488,101.152695337708,51.2241217423208,48.3086442584477,47.5316538921134,51.691603408547,48.2573269668425,102.205958989139,101.881123305762,90.6135741570354
